ticket_id,user_id,category,priority,channel,created_date,resolved_date,status,resolution_hours,csat_score
TKT-22240,USR-10160,Bug,Medium,Email,2025-07-27,2025-08-01,Closed,128,4
TKT-22241,USR-11769,Billing,Low,WhatsApp,2026-02-11,2026-02-23,Resolved,301,5
TKT-22242,USR-11718,Onboarding,Medium,WhatsApp,2025-11-10,2025-11-21,Closed,284,5
TKT-22243,USR-10100,Bug,Critical,WhatsApp,2025-11-11,2025-11-12,Closed,38,2
TKT-22244,USR-10524,Feature_Request,High,Phone,2025-07-07,2025-07-20,Closed,318,5
TKT-22245,USR-11198,Onboarding,Critical,Chat,2026-01-11,2026-01-12,Closed,30,2
TKT-22246,USR-11374,Feature_Request,Low,Chat,2026-02-18,2026-03-01,Closed,279,3
TKT-22247,USR-10405,Performance,High,Chat,2025-10-01,2025-10-14,Closed,333,2
TKT-22248,USR-10022,Onboarding,Medium,Phone,2026-02-11,2026-02-25,Resolved,351,4
TKT-22249,USR-11041,Integration,Medium,Phone,2025-12-28,2026-01-06,Resolved,227,4
TKT-22250,USR-11748,Integration,High,WhatsApp,2026-02-21,2026-03-02,Closed,218,2
TKT-22251,USR-10202,Feature_Request,Critical,Phone,2025-10-08,2025-10-11,Closed,85,3
TKT-22252,USR-10137,Performance,High,Email,2025-09-27,2025-10-11,Resolved,343,5
TKT-22253,USR-11307,Performance,Medium,Email,2026-01-27,,Open,,
TKT-22254,USR-11942,Bug,High,WhatsApp,2026-02-18,2026-02-26,Closed,209,4
TKT-22255,USR-11988,Performance,Critical,Chat,2025-10-11,,Open,,
TKT-22256,USR-10468,Bug,Critical,Phone,2025-10-27,2025-10-27,Resolved,4,5
TKT-22257,USR-10535,Billing,Low,Phone,2025-09-13,2025-09-13,Closed,3,5
TKT-22258,USR-11651,Bug,Low,WhatsApp,2025-08-25,2025-09-07,Resolved,325,4
TKT-22259,USR-10108,Bug,High,Chat,2026-02-17,2026-03-01,Resolved,288,5
TKT-22260,USR-11105,Feature_Request,High,WhatsApp,2025-10-18,2025-10-28,Resolved,241,5
TKT-22261,USR-10616,Feature_Request,Low,WhatsApp,2025-12-10,2025-12-18,Resolved,205,2
TKT-22262,USR-11005,Onboarding,Medium,Phone,2025-10-17,,In_Progress,,
TKT-22263,USR-11292,Feature_Request,Medium,Chat,2025-11-29,2025-12-03,Closed,107,5
TKT-22264,USR-11517,Bug,Critical,Phone,2025-10-20,2025-10-21,Resolved,31,3
TKT-22265,USR-11904,Billing,Low,Chat,2025-08-28,2025-08-28,Resolved,9,3
TKT-22266,USR-10097,Billing,High,Email,2026-01-29,2026-01-30,Closed,36,4
TKT-22267,USR-11467,Feature_Request,Low,Chat,2025-11-29,2025-12-11,Resolved,294,3
TKT-22268,USR-10612,Performance,Low,WhatsApp,2026-01-23,2026-01-27,Closed,108,4
TKT-22269,USR-10332,Billing,High,Phone,2026-01-30,2026-02-08,Closed,239,5
TKT-22270,USR-10288,Performance,Medium,WhatsApp,2026-01-05,2026-01-05,Closed,8,4
TKT-22271,USR-11109,Bug,Low,WhatsApp,2025-09-15,,Open,,
TKT-22272,USR-11570,Feature_Request,Critical,Email,2025-11-19,,In_Progress,,
TKT-22273,USR-10294,Feature_Request,Medium,Chat,2026-02-01,2026-02-12,Closed,283,4
TKT-22274,USR-11843,Onboarding,Medium,WhatsApp,2025-11-13,,Open,,
TKT-22275,USR-10803,Bug,Medium,WhatsApp,2026-02-17,,Open,,
TKT-22276,USR-10648,Performance,Medium,Email,2025-10-11,2025-10-17,Closed,158,4
TKT-22277,USR-11047,Feature_Request,Medium,WhatsApp,2026-02-26,,Open,,
TKT-22278,USR-10251,Bug,Low,Chat,2026-02-10,2026-02-13,Closed,87,5
TKT-22279,USR-10777,Performance,Critical,Email,2025-09-16,2025-09-19,Resolved,92,1
TKT-22280,USR-10898,Integration,High,Phone,2026-02-05,2026-02-09,Resolved,102,3
TKT-22281,USR-10000,Performance,Critical,WhatsApp,2025-09-25,2025-09-28,Resolved,81,4
TKT-22282,USR-10867,Feature_Request,Critical,WhatsApp,2025-12-06,2025-12-06,Resolved,17,4
TKT-22283,USR-11322,Performance,Critical,Email,2025-11-11,2025-11-14,Resolved,94,3
TKT-22284,USR-10365,Billing,Medium,WhatsApp,2026-02-10,,In_Progress,,
TKT-22285,USR-11026,Onboarding,Low,WhatsApp,2026-02-22,2026-03-01,Resolved,185,5
TKT-22286,USR-10753,Feature_Request,Medium,Chat,2026-01-27,2026-02-10,Resolved,354,3
TKT-22287,USR-10293,Feature_Request,Critical,Chat,2026-01-27,,In_Progress,,
TKT-22288,USR-10455,Bug,Low,Email,2026-01-22,2026-01-29,Resolved,173,3
TKT-22289,USR-10863,Onboarding,High,Chat,2025-08-19,2025-08-30,Closed,282,3
TKT-22290,USR-10575,Feature_Request,Medium,Email,2026-03-01,2026-03-11,Resolved,261,2
TKT-22291,USR-11960,Onboarding,Medium,WhatsApp,2025-12-09,2025-12-21,Resolved,288,4
TKT-22292,USR-10412,Integration,Low,Chat,2026-01-27,,Open,,
TKT-22293,USR-10124,Billing,Medium,WhatsApp,2025-12-08,2025-12-16,Closed,200,3
TKT-22294,USR-10231,Performance,Medium,WhatsApp,2025-11-01,2025-11-04,Resolved,91,5
TKT-22295,USR-10500,Performance,High,Email,2026-02-21,2026-03-05,Closed,304,5
TKT-22296,USR-10400,Performance,Low,WhatsApp,2025-12-26,2026-01-08,Resolved,328,4
TKT-22297,USR-11189,Integration,Medium,WhatsApp,2025-12-24,2025-12-25,Closed,41,2
TKT-22298,USR-10209,Onboarding,Medium,Email,2025-08-14,2025-08-17,Resolved,87,4
TKT-22299,USR-11112,Onboarding,Low,Chat,2026-02-17,,Open,,
TKT-22300,USR-10771,Integration,Medium,Phone,2026-02-16,2026-02-16,Resolved,5,5
TKT-22301,USR-11217,Integration,Critical,Email,2025-09-16,2025-09-19,Resolved,85,5
TKT-22302,USR-11357,Performance,Medium,WhatsApp,2025-12-09,2025-12-10,Closed,38,4
TKT-22303,USR-11517,Onboarding,High,Email,2025-10-23,2025-11-05,Resolved,334,4
TKT-22304,USR-11232,Onboarding,Low,WhatsApp,2025-12-06,,Open,,
TKT-22305,USR-10542,Onboarding,High,Phone,2025-12-08,2025-12-22,Resolved,342,2
TKT-22306,USR-11417,Onboarding,Low,Chat,2026-02-15,2026-02-17,Closed,49,2
TKT-22307,USR-11452,Bug,Low,WhatsApp,2025-10-10,2025-10-18,Resolved,203,4
TKT-22308,USR-10222,Integration,Medium,WhatsApp,2025-10-13,2025-10-14,Resolved,26,5
TKT-22309,USR-10433,Bug,Medium,Phone,2025-09-02,,In_Progress,,
TKT-22310,USR-11990,Onboarding,Low,Phone,2026-02-16,,In_Progress,,
TKT-22311,USR-10974,Bug,High,WhatsApp,2026-01-21,2026-02-01,Resolved,268,1
TKT-22312,USR-11132,Performance,Critical,Chat,2026-02-01,2026-02-03,Resolved,48,4
TKT-22313,USR-11185,Integration,Critical,Email,2025-11-11,2025-11-14,Resolved,94,3
TKT-22314,USR-11998,Feature_Request,Medium,Phone,2026-01-13,,Open,,
TKT-22315,USR-10132,Feature_Request,Medium,Phone,2026-02-24,2026-03-04,Closed,215,5
TKT-22316,USR-11243,Onboarding,Medium,Email,2025-12-22,2026-01-04,Resolved,324,5
TKT-22317,USR-11722,Feature_Request,Medium,WhatsApp,2026-02-21,2026-02-22,Closed,38,4
TKT-22318,USR-10291,Bug,Low,Chat,2026-02-12,2026-02-18,Resolved,154,5
TKT-22319,USR-11913,Bug,Low,Phone,2026-02-28,2026-03-02,Resolved,71,2
TKT-22320,USR-10122,Onboarding,High,Email,2025-09-28,2025-10-05,Closed,185,5
TKT-22321,USR-11416,Billing,High,WhatsApp,2025-11-08,2025-11-12,Resolved,116,5
TKT-22322,USR-11217,Performance,Low,Chat,2025-11-03,2025-11-11,Closed,207,1
TKT-22323,USR-10700,Billing,Low,Chat,2026-02-22,2026-03-03,Closed,227,5
TKT-22324,USR-10749,Integration,High,Email,2026-01-20,2026-02-03,Resolved,340,5
TKT-22325,USR-11774,Feature_Request,Medium,Email,2025-12-29,2026-01-04,Resolved,147,2
TKT-22326,USR-10621,Performance,Critical,Phone,2026-02-19,2026-02-21,Resolved,68,1
TKT-22327,USR-10174,Onboarding,Medium,Chat,2025-11-30,,In_Progress,,
TKT-22328,USR-10488,Integration,Low,WhatsApp,2025-09-12,2025-09-21,Resolved,216,5
TKT-22329,USR-10715,Performance,High,WhatsApp,2025-10-16,2025-10-25,Resolved,222,1
TKT-22330,USR-10842,Billing,High,WhatsApp,2025-09-07,,Open,,
TKT-22331,USR-10596,Billing,High,WhatsApp,2026-01-16,,Open,,
TKT-22332,USR-11694,Bug,Critical,Email,2025-12-11,2025-12-14,Resolved,74,4
TKT-22333,USR-10564,Feature_Request,Low,WhatsApp,2025-12-20,2026-01-03,Closed,340,4
TKT-22334,USR-11034,Integration,Critical,Phone,2026-01-14,2026-01-14,Closed,1,3
TKT-22335,USR-10738,Bug,Low,Email,2026-02-11,2026-02-11,Resolved,23,5
TKT-22336,USR-10218,Integration,Low,Phone,2026-01-30,,Open,,
TKT-22337,USR-11524,Integration,High,Phone,2025-11-13,2025-11-17,Resolved,104,3
TKT-22338,USR-11968,Billing,High,Phone,2025-09-29,2025-10-07,Closed,201,4
TKT-22339,USR-10940,Billing,High,Chat,2025-10-08,2025-10-22,Resolved,357,4
TKT-22340,USR-11951,Feature_Request,Low,WhatsApp,2025-08-29,2025-09-02,Resolved,108,1
TKT-22341,USR-10313,Bug,Low,Phone,2025-09-06,2025-09-19,Resolved,320,5
TKT-22342,USR-11282,Onboarding,High,Email,2025-08-23,2025-08-23,Closed,10,2
TKT-22343,USR-10107,Onboarding,Medium,Phone,2026-02-01,2026-02-07,Resolved,144,2
TKT-22344,USR-10714,Integration,Low,WhatsApp,2026-02-03,2026-02-16,Resolved,325,4
TKT-22345,USR-10675,Onboarding,Medium,Email,2025-11-16,2025-11-19,Closed,90,4
TKT-22346,USR-10197,Integration,Medium,Chat,2026-02-02,2026-02-05,Resolved,94,5
TKT-22347,USR-10390,Feature_Request,High,WhatsApp,2026-01-29,2026-02-09,Closed,264,5
TKT-22348,USR-11213,Billing,Low,Chat,2025-09-25,2025-10-01,Closed,153,2
TKT-22349,USR-10383,Feature_Request,High,Chat,2025-12-05,,Open,,
TKT-22350,USR-11665,Performance,Medium,Email,2025-11-19,2025-11-25,Resolved,151,5
TKT-22351,USR-10993,Onboarding,Medium,Email,2025-10-19,2025-11-02,Resolved,336,4
TKT-22352,USR-11253,Integration,Low,Chat,2025-10-15,2025-10-20,Closed,126,3
TKT-22353,USR-10632,Onboarding,Medium,Phone,2026-01-09,2026-01-20,Closed,284,3
TKT-22354,USR-10314,Feature_Request,Medium,Chat,2025-11-17,2025-12-01,Closed,359,4
TKT-22355,USR-11348,Feature_Request,Critical,Phone,2025-12-01,,Open,,
TKT-22356,USR-11858,Integration,Medium,Chat,2025-09-15,2025-09-29,Closed,346,5
TKT-22357,USR-10960,Feature_Request,High,Phone,2026-01-21,,Open,,
TKT-22358,USR-10552,Bug,Medium,Chat,2026-02-05,2026-02-17,Closed,305,4
TKT-22359,USR-11301,Billing,Critical,Chat,2025-10-16,2025-10-18,Resolved,57,3
TKT-22360,USR-11802,Integration,Critical,Chat,2025-10-21,2025-10-23,Resolved,57,5
TKT-22361,USR-10555,Onboarding,Medium,Chat,2026-02-07,2026-02-16,Resolved,217,2
TKT-22362,USR-10007,Onboarding,Critical,Phone,2025-09-21,2025-09-22,Closed,33,4
TKT-22363,USR-11754,Feature_Request,Medium,Email,2025-09-12,2025-09-24,Closed,303,5
TKT-22364,USR-11907,Onboarding,High,Chat,2026-02-03,2026-02-12,Resolved,221,2
TKT-22365,USR-11357,Bug,Low,WhatsApp,2025-10-18,2025-10-21,Closed,77,4
TKT-22366,USR-10377,Onboarding,Medium,Chat,2025-10-21,2025-10-29,Closed,208,4
TKT-22367,USR-11327,Onboarding,Low,Email,2026-02-15,,In_Progress,,
TKT-22368,USR-10827,Bug,High,Email,2026-01-29,2026-01-29,Resolved,2,5
TKT-22369,USR-11348,Feature_Request,Low,WhatsApp,2025-12-21,2025-12-22,Resolved,27,1
TKT-22370,USR-11669,Billing,Critical,Email,2025-07-06,2025-07-07,Resolved,33,2
TKT-22371,USR-10628,Onboarding,Critical,Email,2026-02-15,2026-02-16,Resolved,43,5
TKT-22372,USR-11820,Performance,Low,WhatsApp,2026-02-10,2026-02-11,Resolved,41,5
TKT-22373,USR-10328,Bug,Medium,Phone,2025-10-15,2025-10-20,Resolved,141,4
TKT-22374,USR-10403,Billing,Low,Chat,2025-12-07,2025-12-18,Resolved,280,4
TKT-22375,USR-10916,Feature_Request,Medium,Email,2025-07-13,2025-07-26,Resolved,330,4
TKT-22376,USR-11287,Onboarding,Low,Chat,2025-09-18,2025-09-23,Resolved,132,4
TKT-22377,USR-10255,Integration,High,Chat,2025-08-28,,Open,,
TKT-22378,USR-10176,Integration,Low,Email,2026-03-01,2026-03-05,Resolved,105,2
TKT-22379,USR-10213,Feature_Request,Critical,Phone,2025-12-02,,In_Progress,,
TKT-22380,USR-10012,Billing,Critical,WhatsApp,2025-12-10,,Open,,
TKT-22381,USR-10515,Integration,Critical,WhatsApp,2025-10-24,2025-10-26,Resolved,70,5
TKT-22382,USR-11966,Feature_Request,High,Chat,2025-08-12,2025-08-13,Closed,32,4
TKT-22383,USR-10891,Performance,Low,Email,2026-02-19,2026-02-20,Resolved,39,4
TKT-22384,USR-10871,Integration,Medium,Chat,2026-02-17,,In_Progress,,
TKT-22385,USR-11288,Onboarding,Medium,Chat,2025-10-31,,Open,,
TKT-22386,USR-11175,Feature_Request,Medium,Chat,2026-02-03,2026-02-13,Closed,249,5
TKT-22387,USR-11193,Feature_Request,Low,Email,2026-01-18,2026-01-31,Resolved,329,4
TKT-22388,USR-10996,Bug,Medium,WhatsApp,2025-12-29,2026-01-11,Resolved,335,4
TKT-22389,USR-10159,Integration,Low,Chat,2025-08-21,2025-08-24,Closed,84,3
TKT-22390,USR-11695,Integration,Medium,Email,2025-07-25,2025-08-07,Resolved,332,3
TKT-22391,USR-11813,Billing,High,Phone,2026-02-06,2026-02-06,Resolved,23,1
TKT-22392,USR-11919,Onboarding,Medium,Chat,2025-11-16,,In_Progress,,
TKT-22393,USR-10773,Performance,Low,Chat,2025-09-23,2025-10-04,Closed,280,5
TKT-22394,USR-10171,Integration,High,WhatsApp,2026-02-19,,Open,,
TKT-22395,USR-11306,Onboarding,Low,Email,2025-12-30,2026-01-11,Closed,303,3
TKT-22396,USR-10454,Onboarding,High,WhatsApp,2025-09-08,2025-09-08,Resolved,1,2
TKT-22397,USR-10679,Integration,Low,Email,2025-12-08,2025-12-11,Resolved,77,3
TKT-22398,USR-10856,Performance,Critical,Phone,2026-02-09,,Open,,
TKT-22399,USR-11763,Bug,Critical,Phone,2025-11-05,2025-11-08,Closed,75,5
TKT-22400,USR-10398,Performance,Medium,WhatsApp,2026-02-10,2026-02-16,Resolved,145,4
TKT-22401,USR-11464,Billing,High,Phone,2026-02-06,,In_Progress,,
TKT-22402,USR-11807,Billing,High,WhatsApp,2025-09-17,2025-09-21,Resolved,105,3
TKT-22403,USR-10186,Billing,High,Phone,2025-08-02,,In_Progress,,
TKT-22404,USR-10859,Feature_Request,Critical,Email,2026-02-04,2026-02-05,Resolved,37,5
TKT-22405,USR-10083,Billing,High,Email,2026-02-04,2026-02-14,Resolved,256,1
TKT-22406,USR-10531,Bug,High,Phone,2025-11-09,2025-11-18,Closed,234,1
TKT-22407,USR-10615,Feature_Request,High,Phone,2025-09-28,,In_Progress,,
TKT-22408,USR-10130,Performance,Medium,Phone,2025-11-12,,In_Progress,,
TKT-22409,USR-11275,Onboarding,Medium,Phone,2025-11-25,2025-11-30,Resolved,133,3
TKT-22410,USR-10413,Integration,Low,Email,2026-02-15,2026-02-21,Resolved,146,4
TKT-22411,USR-11505,Billing,Low,Email,2026-02-04,,Open,,
TKT-22412,USR-11318,Performance,Critical,Phone,2026-02-25,2026-02-27,Closed,53,3
TKT-22413,USR-10150,Feature_Request,Low,Phone,2026-01-19,2026-01-22,Closed,86,3
TKT-22414,USR-10590,Integration,High,Email,2025-09-24,2025-09-27,Resolved,89,4
TKT-22415,USR-11419,Bug,Medium,Email,2026-01-02,2026-01-15,Resolved,322,1
TKT-22416,USR-11411,Bug,Critical,Phone,2026-02-23,2026-02-23,Resolved,12,3
TKT-22417,USR-10860,Billing,Critical,Chat,2025-11-17,2025-11-18,Closed,35,2
TKT-22418,USR-10974,Feature_Request,Medium,Chat,2025-11-11,2025-11-11,Resolved,1,5
TKT-22419,USR-11640,Bug,High,Email,2025-09-18,2025-09-20,Closed,66,5
TKT-22420,USR-10692,Feature_Request,Low,Email,2025-10-21,2025-11-03,Closed,316,4
TKT-22421,USR-10391,Bug,Medium,Email,2025-10-12,2025-10-13,Resolved,37,2
TKT-22422,USR-11676,Bug,Medium,Phone,2026-02-05,,Open,,
TKT-22423,USR-10540,Feature_Request,Low,Phone,2025-11-18,2025-11-19,Resolved,27,1
TKT-22424,USR-11709,Integration,Medium,Chat,2026-01-17,2026-01-30,Resolved,314,4
TKT-22425,USR-11390,Billing,Medium,Phone,2026-02-25,,In_Progress,,
TKT-22426,USR-10381,Bug,Critical,WhatsApp,2026-02-16,2026-02-17,Resolved,43,5
TKT-22427,USR-11393,Billing,Low,Chat,2026-02-02,2026-02-13,Resolved,274,3
TKT-22428,USR-10910,Billing,Medium,Phone,2026-02-23,2026-02-26,Closed,82,2
TKT-22429,USR-10693,Bug,Medium,Email,2026-02-19,2026-03-02,Resolved,284,4
TKT-22430,USR-10780,Billing,High,Email,2025-11-10,2025-11-15,Resolved,120,1
TKT-22431,USR-11274,Integration,High,Phone,2025-12-26,2026-01-01,Resolved,144,5
TKT-22432,USR-10986,Performance,Medium,Email,2026-02-23,2026-03-04,Closed,237,4
TKT-22433,USR-11074,Billing,Critical,Phone,2025-11-03,2025-11-03,Closed,17,3
TKT-22434,USR-11986,Performance,Medium,Chat,2026-01-23,,In_Progress,,
TKT-22435,USR-11225,Performance,Medium,Chat,2025-11-07,2025-11-09,Resolved,63,4
TKT-22436,USR-11736,Feature_Request,Medium,WhatsApp,2026-01-05,,In_Progress,,
TKT-22437,USR-10431,Feature_Request,Low,WhatsApp,2025-12-28,2026-01-11,Resolved,349,2
TKT-22438,USR-11971,Onboarding,Medium,Phone,2025-11-21,2025-11-26,Closed,126,5
TKT-22439,USR-10142,Billing,Medium,Phone,2025-12-22,2025-12-22,Closed,2,5
TKT-22440,USR-10624,Performance,Medium,Phone,2025-11-09,2025-11-12,Closed,93,5
TKT-22441,USR-11618,Feature_Request,High,Chat,2025-10-20,2025-10-20,Resolved,21,4
TKT-22442,USR-10092,Bug,Medium,Phone,2025-10-29,,Open,,
TKT-22443,USR-11174,Onboarding,Low,WhatsApp,2026-02-13,2026-02-21,Closed,211,5
TKT-22444,USR-10924,Integration,Low,Email,2025-12-15,2025-12-28,Resolved,318,3
TKT-22445,USR-10204,Feature_Request,Medium,Phone,2026-02-23,,Open,,
TKT-22446,USR-11448,Integration,Medium,Chat,2026-02-24,2026-03-06,Closed,257,1
TKT-22447,USR-10091,Performance,Low,Chat,2025-10-24,2025-11-02,Closed,226,5
TKT-22448,USR-10254,Feature_Request,High,Chat,2026-02-28,2026-03-05,Closed,141,4
TKT-22449,USR-10162,Performance,Low,WhatsApp,2025-10-10,2025-10-17,Resolved,175,5
TKT-22450,USR-11604,Onboarding,Low,Email,2025-11-27,2025-11-29,Closed,58,3
TKT-22451,USR-11417,Feature_Request,Medium,Email,2026-02-10,2026-02-21,Closed,283,3
TKT-22452,USR-11900,Performance,High,Chat,2025-12-14,2025-12-16,Resolved,62,3
TKT-22453,USR-10579,Performance,Medium,WhatsApp,2025-12-21,2025-12-26,Resolved,136,5
TKT-22454,USR-11333,Feature_Request,Critical,WhatsApp,2025-11-12,2025-11-15,Closed,88,5
TKT-22455,USR-11753,Bug,Low,Email,2025-07-22,2025-07-30,Resolved,201,2
TKT-22456,USR-11604,Onboarding,Medium,Chat,2025-12-07,,In_Progress,,
TKT-22457,USR-11239,Onboarding,Low,Chat,2025-08-31,2025-09-09,Closed,235,4
TKT-22458,USR-10891,Performance,Low,Chat,2026-02-25,2026-03-10,Closed,314,3
TKT-22459,USR-10960,Feature_Request,Medium,Phone,2026-02-14,2026-02-15,Resolved,30,2
TKT-22460,USR-10489,Onboarding,Medium,Email,2025-10-19,2025-10-27,Resolved,206,3
TKT-22461,USR-11563,Onboarding,Critical,Phone,2026-01-11,,In_Progress,,
TKT-22462,USR-10406,Onboarding,Low,Email,2025-08-06,2025-08-06,Resolved,7,3
TKT-22463,USR-10050,Billing,Low,WhatsApp,2025-11-23,2025-11-28,Closed,128,4
TKT-22464,USR-10911,Feature_Request,Critical,Chat,2026-02-22,,Open,,
TKT-22465,USR-10730,Billing,Medium,Phone,2025-10-24,2025-10-27,Resolved,77,5
TKT-22466,USR-10288,Onboarding,Medium,Chat,2026-01-18,2026-01-19,Resolved,42,5
TKT-22467,USR-11803,Integration,Low,Chat,2025-08-03,2025-08-13,Closed,247,5
TKT-22468,USR-10155,Feature_Request,Critical,WhatsApp,2025-11-19,,In_Progress,,
TKT-22469,USR-10884,Onboarding,Low,Email,2025-11-15,2025-11-19,Resolved,106,5
TKT-22470,USR-10170,Performance,Critical,Email,2026-02-23,2026-02-24,Resolved,28,4
TKT-22471,USR-11805,Feature_Request,High,WhatsApp,2025-09-04,2025-09-12,Resolved,211,3
TKT-22472,USR-11163,Bug,Critical,Phone,2026-01-08,2026-01-11,Resolved,89,2
TKT-22473,USR-10491,Performance,Low,WhatsApp,2025-08-14,2025-08-15,Resolved,33,4
TKT-22474,USR-10013,Onboarding,Low,Chat,2025-12-14,2025-12-17,Closed,82,5
TKT-22475,USR-10575,Billing,Low,WhatsApp,2026-01-11,2026-01-18,Resolved,178,1
TKT-22476,USR-10029,Billing,High,Phone,2025-11-13,2025-11-20,Resolved,186,5
TKT-22477,USR-10235,Feature_Request,Medium,WhatsApp,2025-07-11,2025-07-21,Resolved,246,2
TKT-22478,USR-11681,Onboarding,Critical,Email,2025-08-18,2025-08-21,Closed,84,5
TKT-22479,USR-11939,Feature_Request,Medium,WhatsApp,2025-08-07,2025-08-10,Resolved,91,4
TKT-22480,USR-11958,Onboarding,Medium,Email,2025-12-30,2026-01-05,Resolved,156,5
TKT-22481,USR-11220,Integration,Medium,Email,2026-02-27,2026-02-27,Closed,6,2
TKT-22482,USR-10451,Bug,Medium,Email,2026-02-05,2026-02-17,Closed,291,4
TKT-22483,USR-11699,Onboarding,Low,WhatsApp,2026-02-15,2026-02-25,Closed,242,1
TKT-22484,USR-10607,Integration,Low,WhatsApp,2026-02-18,2026-03-03,Resolved,323,2
TKT-22485,USR-10865,Billing,Critical,Phone,2025-08-14,2025-08-15,Resolved,46,3
TKT-22486,USR-10307,Onboarding,Low,WhatsApp,2026-01-25,2026-02-02,Closed,210,4
TKT-22487,USR-10641,Performance,Medium,Chat,2025-09-15,,Open,,
TKT-22488,USR-11158,Onboarding,Medium,Email,2025-12-01,2025-12-15,Resolved,341,3
TKT-22489,USR-11498,Feature_Request,Critical,Chat,2025-12-27,2025-12-27,Closed,13,4
TKT-22490,USR-11164,Billing,Low,Chat,2025-08-27,2025-08-31,Closed,98,5
TKT-22491,USR-10376,Billing,Low,Email,2026-02-14,2026-02-14,Closed,16,4
TKT-22492,USR-11280,Feature_Request,Medium,Email,2025-08-18,2025-08-29,Closed,282,2
TKT-22493,USR-11282,Bug,Critical,Email,2025-07-12,,In_Progress,,
TKT-22494,USR-10093,Bug,Medium,Phone,2026-01-10,,In_Progress,,
TKT-22495,USR-10138,Billing,Medium,WhatsApp,2026-02-03,2026-02-13,Closed,263,4
TKT-22496,USR-10961,Bug,Medium,WhatsApp,2025-12-04,2025-12-11,Resolved,180,4
TKT-22497,USR-10896,Integration,High,Phone,2025-10-25,,Open,,
TKT-22498,USR-10373,Bug,Medium,WhatsApp,2025-10-28,2025-11-09,Closed,298,5
TKT-22499,USR-10213,Feature_Request,Low,Phone,2025-10-31,2025-11-12,Resolved,294,3
TKT-22500,USR-10048,Onboarding,Low,Phone,2025-08-03,2025-08-09,Resolved,162,3
TKT-22501,USR-11258,Performance,Medium,Chat,2025-09-19,2025-09-30,Resolved,266,1
TKT-22502,USR-10426,Billing,High,Chat,2026-02-20,2026-02-23,Closed,81,3
TKT-22503,USR-11839,Billing,Medium,WhatsApp,2026-02-25,2026-03-09,Closed,306,5
TKT-22504,USR-10840,Bug,High,WhatsApp,2026-02-21,2026-03-03,Resolved,248,1
TKT-22505,USR-11170,Feature_Request,Low,Email,2025-10-22,,In_Progress,,
TKT-22506,USR-10903,Billing,High,Chat,2025-11-02,2025-11-04,Resolved,52,5
TKT-22507,USR-11446,Integration,Low,WhatsApp,2026-02-20,2026-03-04,Closed,290,5
TKT-22508,USR-11380,Onboarding,Medium,Chat,2026-01-20,2026-01-26,Closed,160,3
TKT-22509,USR-11517,Integration,High,Email,2025-08-30,2025-09-13,Resolved,343,4
TKT-22510,USR-11036,Billing,Low,Phone,2025-10-05,2025-10-19,Closed,338,4
TKT-22511,USR-10077,Bug,Medium,Phone,2025-12-03,2025-12-05,Resolved,51,5
TKT-22512,USR-11471,Feature_Request,Medium,WhatsApp,2025-12-19,2025-12-22,Resolved,79,1
TKT-22513,USR-10644,Onboarding,Medium,WhatsApp,2025-11-26,2025-12-02,Resolved,157,5
TKT-22514,USR-11684,Integration,Medium,Chat,2025-10-29,2025-10-30,Closed,27,1
TKT-22515,USR-11589,Billing,High,Phone,2026-02-08,2026-02-09,Closed,45,4
TKT-22516,USR-10247,Billing,High,Chat,2025-12-18,2025-12-19,Closed,27,4
TKT-22517,USR-10584,Onboarding,Low,Phone,2025-12-31,2026-01-12,Closed,308,2
TKT-22518,USR-11608,Integration,Critical,Phone,2025-11-24,2025-11-25,Resolved,25,1
TKT-22519,USR-11101,Billing,High,WhatsApp,2026-02-21,2026-02-26,Resolved,135,5
TKT-22520,USR-11673,Onboarding,High,WhatsApp,2026-02-14,2026-02-15,Resolved,40,3
TKT-22521,USR-11835,Performance,High,WhatsApp,2025-08-14,2025-08-27,Resolved,314,4
TKT-22522,USR-11116,Billing,High,WhatsApp,2026-02-18,2026-03-03,Closed,333,3
TKT-22523,USR-11839,Onboarding,High,Phone,2026-02-23,,Open,,
TKT-22524,USR-10971,Bug,Critical,Email,2025-10-21,,In_Progress,,
TKT-22525,USR-11928,Billing,Low,Phone,2025-07-25,2025-08-05,Resolved,284,4
TKT-22526,USR-11814,Billing,High,Phone,2025-08-25,,In_Progress,,
TKT-22527,USR-11556,Feature_Request,High,Email,2025-11-02,2025-11-09,Resolved,178,3
TKT-22528,USR-11152,Onboarding,Low,Chat,2025-10-10,2025-10-24,Closed,338,1
TKT-22529,USR-11209,Onboarding,High,Phone,2025-09-21,,In_Progress,,
TKT-22530,USR-10014,Billing,Low,Chat,2025-11-29,,Open,,
