user_id,feature,adoption_level,last_used_date
USR-11095,Nómina,used_5x,2026-01-07
USR-11096,Cotizaciones,used_5x,2025-12-27
USR-11096,Gestión de contactos,used_10x,2026-02-11
USR-11096,Reportes financieros,used_1x,2025-12-20
USR-11096,Facturación electrónica,used_5x,2026-01-02
USR-11096,Nómina,activated,2026-02-07
USR-11097,Cotizaciones,used_1x,2025-10-31
USR-11097,Punto de venta,used_5x,2025-11-30
USR-11097,Gestión de contactos,used_1x,2025-11-03
USR-11098,Cotizaciones,used_5x,2026-02-27
USR-11098,Reportes financieros,used_1x,2026-02-27
USR-11099,Conciliación bancaria,activated,2026-01-11
USR-11099,Gestión de contactos,used_1x,2026-01-11
USR-11099,Centro de costos,used_5x,2026-01-05
USR-11099,Inventario,used_5x,2026-02-11
USR-11099,Nómina,used_1x,2026-01-09
USR-11099,Facturación electrónica,used_5x,2026-01-06
USR-11099,Punto de venta,activated,2026-01-05
USR-11099,Reportes financieros,power_user,2026-02-06
USR-11100,Gestión de contactos,used_1x,2026-02-01
USR-11100,Cotizaciones,used_1x,2025-12-11
USR-11100,Facturación electrónica,used_10x,2026-01-24
USR-11100,Reportes financieros,activated,2026-01-03
USR-11100,Centro de costos,used_5x,2026-01-18
USR-11100,Punto de venta,used_10x,2026-01-04
USR-11100,Nómina,power_user,2026-01-19
USR-11101,Punto de venta,activated,2026-02-01
USR-11101,Reportes financieros,used_1x,2026-01-02
USR-11101,Multi-moneda,activated,2026-01-15
USR-11102,Inventario,activated,2025-09-07
USR-11102,Nómina,used_1x,2025-09-09
USR-11102,Centro de costos,activated,2025-09-03
USR-11103,Cotizaciones,used_1x,2025-12-12
USR-11103,Centro de costos,used_10x,2025-12-01
USR-11103,Gestión de contactos,used_1x,2025-12-06
USR-11104,Conciliación bancaria,used_1x,2026-02-28
USR-11104,Cotizaciones,used_1x,2026-02-27
USR-11104,Facturación electrónica,used_1x,2026-02-26
USR-11104,Inventario,used_5x,2026-03-01
USR-11104,Centro de costos,power_user,2026-03-01
USR-11105,Multi-moneda,used_1x,2025-08-27
USR-11105,Cotizaciones,used_5x,2025-08-09
USR-11105,Punto de venta,used_1x,2025-08-05
USR-11105,Inventario,activated,2025-08-08
USR-11105,Nómina,used_1x,2025-09-10
USR-11106,Multi-moneda,used_1x,2026-02-13
USR-11106,Centro de costos,used_1x,2026-02-17
USR-11106,Conciliación bancaria,activated,2026-02-14
USR-11107,Reportes financieros,used_5x,2025-09-28
USR-11107,Nómina,used_10x,2025-09-28
USR-11107,Cotizaciones,used_10x,2025-11-12
USR-11108,Facturación electrónica,used_10x,2025-10-10
USR-11108,Centro de costos,used_5x,2025-09-05
USR-11109,Nómina,power_user,2025-09-19
USR-11109,Punto de venta,used_5x,2025-08-10
USR-11109,Inventario,activated,2025-08-13
USR-11109,Facturación electrónica,activated,2025-09-01
USR-11110,Cotizaciones,activated,2026-02-28
USR-11110,Conciliación bancaria,activated,2026-02-11
USR-11110,Centro de costos,activated,2026-02-13
USR-11110,Punto de venta,activated,2026-02-17
USR-11111,Facturación electrónica,used_5x,2026-01-24
USR-11112,Centro de costos,used_5x,2026-02-22
USR-11112,Cotizaciones,power_user,2026-02-24
USR-11112,Punto de venta,power_user,2026-02-09
USR-11112,Inventario,power_user,2026-02-26
USR-11112,Reportes financieros,activated,2026-02-09
USR-11113,Nómina,power_user,2025-10-10
USR-11114,Facturación electrónica,activated,2025-09-11
USR-11114,Punto de venta,activated,2025-08-22
USR-11114,Centro de costos,activated,2025-08-30
USR-11114,Inventario,used_5x,2025-09-30
USR-11115,Centro de costos,used_10x,2026-02-27
USR-11115,Conciliación bancaria,used_10x,2026-02-15
USR-11116,Reportes financieros,used_1x,2026-02-01
USR-11116,Nómina,activated,2026-02-15
USR-11116,Gestión de contactos,power_user,2026-02-02
USR-11116,Inventario,activated,2026-02-27
USR-11116,Centro de costos,used_5x,2026-02-09
USR-11116,Facturación electrónica,used_1x,2026-02-13
USR-11116,Cotizaciones,activated,2026-02-13
USR-11117,Multi-moneda,used_1x,2025-09-25
USR-11117,Punto de venta,power_user,2025-09-02
USR-11117,Facturación electrónica,activated,2025-08-20
USR-11117,Nómina,activated,2025-09-03
USR-11118,Facturación electrónica,used_5x,2026-01-26
USR-11118,Gestión de contactos,used_10x,2026-01-24
USR-11118,Cotizaciones,activated,2026-02-20
USR-11118,Nómina,activated,2026-01-21
USR-11119,Reportes financieros,activated,2026-02-28
USR-11119,Gestión de contactos,power_user,2026-03-01
USR-11119,Inventario,activated,2026-02-19
USR-11120,Inventario,activated,2026-02-16
USR-11120,Multi-moneda,power_user,2026-02-06
USR-11120,Centro de costos,used_5x,2026-02-24
USR-11120,Gestión de contactos,used_1x,2026-01-27
USR-11120,Facturación electrónica,used_10x,2026-02-20
USR-11121,Facturación electrónica,used_1x,2025-11-02
USR-11121,Cotizaciones,used_1x,2025-10-25
USR-11121,Conciliación bancaria,used_5x,2025-10-15
USR-11121,Gestión de contactos,activated,2025-10-07
USR-11122,Cotizaciones,activated,2026-01-02
USR-11122,Centro de costos,used_5x,2025-12-10
USR-11123,Inventario,activated,2025-11-26
USR-11123,Nómina,used_1x,2025-11-25
USR-11124,Gestión de contactos,used_1x,2026-01-02
USR-11124,Facturación electrónica,activated,2025-12-29
USR-11125,Inventario,activated,2026-01-24
USR-11125,Conciliación bancaria,used_1x,2025-12-22
USR-11125,Nómina,used_5x,2025-12-13
USR-11125,Punto de venta,activated,2025-12-27
USR-11126,Cotizaciones,used_5x,2025-08-24
USR-11127,Punto de venta,used_10x,2025-10-11
USR-11127,Reportes financieros,activated,2025-09-20
USR-11127,Centro de costos,used_10x,2025-09-19
USR-11128,Conciliación bancaria,used_5x,2025-09-12
USR-11128,Cotizaciones,used_5x,2025-11-02
USR-11129,Punto de venta,power_user,2025-10-04
USR-11129,Inventario,used_1x,2025-09-14
USR-11129,Conciliación bancaria,activated,2025-09-26
USR-11129,Multi-moneda,used_5x,2025-09-05
USR-11129,Nómina,used_1x,2025-10-30
USR-11129,Centro de costos,used_1x,2025-10-08
USR-11130,Multi-moneda,used_10x,2026-02-12
USR-11130,Reportes financieros,used_10x,2025-12-28
USR-11130,Nómina,activated,2026-01-21
USR-11130,Facturación electrónica,used_1x,2026-02-01
USR-11131,Multi-moneda,used_1x,2025-09-22
USR-11131,Reportes financieros,used_5x,2025-10-10
USR-11131,Inventario,used_1x,2025-10-12
USR-11132,Facturación electrónica,used_1x,2026-02-25
USR-11133,Inventario,used_1x,2026-02-08
USR-11133,Nómina,used_10x,2026-01-26
USR-11133,Conciliación bancaria,used_1x,2025-12-21
USR-11134,Centro de costos,used_1x,2025-11-04
USR-11134,Conciliación bancaria,used_1x,2025-10-30
USR-11135,Gestión de contactos,power_user,2025-08-20
USR-11135,Multi-moneda,used_1x,2025-09-09
USR-11135,Centro de costos,used_10x,2025-08-27
USR-11135,Nómina,used_1x,2025-08-27
USR-11135,Inventario,activated,2025-08-07
USR-11135,Reportes financieros,used_5x,2025-07-24
USR-11135,Conciliación bancaria,activated,2025-07-22
USR-11136,Inventario,used_5x,2026-01-26
USR-11137,Nómina,used_1x,2026-02-15
USR-11137,Gestión de contactos,used_5x,2026-02-27
USR-11138,Punto de venta,used_10x,2025-08-21
USR-11138,Nómina,used_1x,2025-09-10
USR-11138,Facturación electrónica,used_5x,2025-08-04
USR-11139,Centro de costos,used_10x,2025-08-20
USR-11140,Facturación electrónica,used_10x,2025-10-17
USR-11140,Conciliación bancaria,activated,2025-10-27
USR-11140,Inventario,used_5x,2025-10-17
USR-11141,Punto de venta,used_1x,2025-12-15
USR-11141,Inventario,used_1x,2025-12-08
USR-11141,Multi-moneda,used_10x,2025-11-01
USR-11142,Inventario,used_1x,2025-09-09
USR-11142,Cotizaciones,activated,2025-07-26
USR-11142,Gestión de contactos,activated,2025-09-02
USR-11142,Facturación electrónica,used_1x,2025-08-01
USR-11142,Nómina,activated,2025-08-05
USR-11143,Gestión de contactos,used_5x,2026-02-05
USR-11144,Cotizaciones,used_1x,2026-02-14
USR-11144,Nómina,used_5x,2026-02-26
USR-11145,Nómina,used_1x,2025-12-13
USR-11146,Multi-moneda,used_1x,2026-01-13
USR-11146,Centro de costos,used_1x,2026-01-25
USR-11147,Cotizaciones,used_10x,2026-02-02
USR-11147,Centro de costos,activated,2026-02-24
USR-11147,Multi-moneda,activated,2026-02-28
USR-11147,Gestión de contactos,used_5x,2026-02-06
USR-11148,Reportes financieros,used_5x,2025-11-17
USR-11148,Inventario,activated,2025-11-19
USR-11149,Gestión de contactos,used_5x,2025-10-17
USR-11149,Facturación electrónica,activated,2025-10-08
USR-11149,Centro de costos,used_5x,2025-11-09
USR-11149,Reportes financieros,used_5x,2025-10-11
USR-11149,Cotizaciones,activated,2025-10-18
USR-11150,Reportes financieros,used_5x,2025-10-20
USR-11150,Gestión de contactos,used_10x,2025-09-22
USR-11150,Conciliación bancaria,power_user,2025-10-04
USR-11151,Facturación electrónica,activated,2025-10-18
USR-11151,Conciliación bancaria,activated,2025-10-14
USR-11151,Inventario,activated,2025-10-27
USR-11151,Multi-moneda,power_user,2025-09-20
USR-11151,Cotizaciones,used_10x,2025-09-30
USR-11152,Multi-moneda,used_5x,2025-08-30
USR-11152,Centro de costos,used_5x,2025-09-04
USR-11152,Punto de venta,used_5x,2025-08-26
USR-11152,Cotizaciones,activated,2025-09-19
USR-11152,Conciliación bancaria,used_5x,2025-08-02
USR-11152,Facturación electrónica,used_5x,2025-08-22
USR-11152,Inventario,power_user,2025-08-11
USR-11153,Facturación electrónica,used_5x,2025-11-27
USR-11153,Conciliación bancaria,used_10x,2025-10-25
USR-11153,Cotizaciones,used_5x,2025-10-04
USR-11153,Gestión de contactos,power_user,2025-12-02
USR-11153,Centro de costos,used_1x,2025-10-21
USR-11154,Gestión de contactos,used_1x,2026-01-29
USR-11154,Facturación electrónica,used_5x,2026-02-27
USR-11155,Conciliación bancaria,power_user,2025-07-16
USR-11155,Nómina,used_5x,2025-09-06
USR-11155,Facturación electrónica,activated,2025-08-07
USR-11155,Centro de costos,activated,2025-07-29
USR-11155,Inventario,power_user,2025-08-12
USR-11155,Multi-moneda,power_user,2025-08-02
USR-11156,Conciliación bancaria,used_5x,2025-08-06
USR-11157,Multi-moneda,activated,2026-02-22
USR-11158,Reportes financieros,used_10x,2025-09-28
USR-11158,Centro de costos,used_5x,2025-10-13
USR-11159,Facturación electrónica,power_user,2026-02-13
USR-11159,Gestión de contactos,used_1x,2026-02-17
USR-11160,Punto de venta,power_user,2026-03-01
USR-11160,Cotizaciones,activated,2026-02-27
USR-11160,Inventario,used_10x,2026-02-19
USR-11161,Centro de costos,used_1x,2025-12-09
USR-11161,Multi-moneda,used_1x,2025-11-16
USR-11161,Punto de venta,activated,2025-12-03
USR-11161,Reportes financieros,used_5x,2025-11-06
USR-11162,Conciliación bancaria,used_1x,2025-09-22
USR-11162,Gestión de contactos,used_1x,2025-09-22
USR-11162,Multi-moneda,used_1x,2025-10-29
USR-11163,Punto de venta,used_1x,2025-11-01
USR-11163,Conciliación bancaria,activated,2025-12-17
USR-11164,Reportes financieros,activated,2025-08-30
USR-11164,Gestión de contactos,used_1x,2025-08-12
USR-11164,Punto de venta,activated,2025-08-31
USR-11164,Inventario,activated,2025-08-03
USR-11164,Cotizaciones,used_10x,2025-08-02
USR-11164,Multi-moneda,used_5x,2025-08-13
USR-11164,Nómina,used_10x,2025-08-31
USR-11165,Inventario,used_10x,2025-08-06
USR-11165,Centro de costos,activated,2025-08-22
USR-11165,Nómina,activated,2025-07-21
USR-11165,Multi-moneda,activated,2025-08-23
USR-11165,Gestión de contactos,used_1x,2025-07-30
USR-11165,Punto de venta,used_10x,2025-07-23
USR-11165,Reportes financieros,power_user,2025-08-25
USR-11165,Facturación electrónica,activated,2025-08-30
USR-11166,Punto de venta,used_5x,2025-12-20
USR-11166,Reportes financieros,used_5x,2026-01-20
USR-11166,Centro de costos,activated,2026-01-12
USR-11166,Cotizaciones,used_1x,2026-01-20
USR-11166,Multi-moneda,activated,2025-12-11
USR-11167,Reportes financieros,activated,2025-12-04
USR-11167,Conciliación bancaria,activated,2026-01-05
USR-11167,Facturación electrónica,used_5x,2025-12-23
USR-11167,Multi-moneda,used_1x,2026-01-07
USR-11167,Cotizaciones,activated,2026-01-28
USR-11167,Centro de costos,activated,2026-01-30
USR-11168,Centro de costos,activated,2025-08-08
USR-11168,Reportes financieros,used_5x,2025-08-23
USR-11168,Multi-moneda,used_10x,2025-08-10
USR-11169,Inventario,activated,2026-01-07
USR-11169,Centro de costos,used_5x,2026-01-27
USR-11169,Conciliación bancaria,used_5x,2025-12-16
USR-11169,Cotizaciones,activated,2026-01-02
USR-11169,Punto de venta,used_5x,2026-01-03
USR-11169,Multi-moneda,used_5x,2026-01-12
USR-11169,Reportes financieros,used_5x,2026-01-16
USR-11170,Gestión de contactos,activated,2025-10-06
USR-11170,Nómina,used_10x,2025-11-04
USR-11170,Multi-moneda,activated,2025-11-13
USR-11170,Facturación electrónica,activated,2025-10-16
USR-11170,Inventario,used_10x,2025-09-25
USR-11170,Reportes financieros,used_1x,2025-10-10
USR-11170,Conciliación bancaria,power_user,2025-09-21
USR-11171,Centro de costos,used_1x,2025-09-26
USR-11171,Nómina,activated,2025-10-22
USR-11171,Multi-moneda,power_user,2025-09-28
USR-11171,Reportes financieros,activated,2025-10-14
USR-11171,Gestión de contactos,activated,2025-10-12
USR-11171,Cotizaciones,used_5x,2025-10-20
USR-11172,Multi-moneda,power_user,2026-02-20
USR-11172,Facturación electrónica,activated,2026-02-28
USR-11172,Conciliación bancaria,used_10x,2026-02-04
USR-11172,Inventario,used_5x,2026-02-23
USR-11172,Nómina,used_1x,2026-02-18
USR-11172,Reportes financieros,used_1x,2026-02-02
USR-11173,Facturación electrónica,activated,2026-01-28
USR-11173,Nómina,power_user,2026-02-16
USR-11173,Centro de costos,activated,2026-02-18
USR-11173,Reportes financieros,power_user,2026-02-01
USR-11173,Gestión de contactos,activated,2026-02-02
USR-11174,Nómina,used_1x,2026-01-19
USR-11174,Centro de costos,activated,2025-12-07
USR-11174,Multi-moneda,used_5x,2025-12-07
USR-11175,Cotizaciones,activated,2026-02-04
USR-11175,Inventario,used_10x,2026-01-23
USR-11175,Gestión de contactos,used_5x,2026-03-01
USR-11175,Facturación electrónica,used_1x,2026-02-09
USR-11175,Nómina,power_user,2026-02-16
USR-11175,Centro de costos,activated,2026-03-01
USR-11175,Punto de venta,power_user,2026-02-17
USR-11176,Multi-moneda,used_10x,2025-10-14
USR-11176,Inventario,activated,2025-10-25
USR-11177,Gestión de contactos,used_5x,2026-01-11
USR-11177,Inventario,activated,2026-02-12
USR-11177,Multi-moneda,activated,2025-12-27
USR-11177,Facturación electrónica,used_1x,2026-01-09
USR-11177,Nómina,used_10x,2026-01-01
USR-11177,Reportes financieros,activated,2026-01-30
USR-11177,Punto de venta,used_5x,2025-12-20
USR-11178,Centro de costos,activated,2025-11-19
USR-11178,Reportes financieros,power_user,2025-10-29
USR-11179,Gestión de contactos,power_user,2025-12-05
USR-11179,Cotizaciones,used_10x,2025-11-19
USR-11179,Punto de venta,used_5x,2025-12-16
USR-11180,Multi-moneda,used_10x,2025-09-23
USR-11181,Inventario,used_1x,2026-02-24
USR-11181,Multi-moneda,used_10x,2026-02-25
USR-11181,Reportes financieros,activated,2026-02-23
USR-11182,Gestión de contactos,power_user,2026-02-17
USR-11182,Reportes financieros,used_10x,2026-02-26
USR-11182,Punto de venta,used_10x,2026-02-22
USR-11183,Nómina,used_1x,2025-10-19
USR-11183,Centro de costos,activated,2025-10-01
USR-11183,Gestión de contactos,activated,2025-10-05
USR-11183,Multi-moneda,used_10x,2025-10-15
USR-11183,Reportes financieros,activated,2025-10-03
USR-11183,Punto de venta,activated,2025-11-01
USR-11183,Conciliación bancaria,activated,2025-09-17
USR-11184,Inventario,used_1x,2025-09-10
USR-11185,Multi-moneda,used_5x,2025-10-04
USR-11186,Multi-moneda,activated,2025-08-09
USR-11186,Reportes financieros,power_user,2025-08-01
USR-11186,Nómina,used_10x,2025-08-27
USR-11187,Reportes financieros,used_5x,2025-10-23
USR-11187,Centro de costos,used_1x,2025-11-04
USR-11187,Gestión de contactos,used_1x,2025-10-04
USR-11188,Inventario,used_10x,2025-09-25
USR-11188,Multi-moneda,used_5x,2025-08-26
USR-11188,Reportes financieros,used_1x,2025-08-21
USR-11188,Facturación electrónica,used_1x,2025-09-23
USR-11189,Gestión de contactos,used_1x,2025-11-16
USR-11190,Cotizaciones,used_1x,2025-08-16
USR-11191,Gestión de contactos,activated,2025-11-23
USR-11191,Multi-moneda,used_1x,2025-11-25
USR-11192,Punto de venta,activated,2025-07-20
USR-11192,Facturación electrónica,used_1x,2025-07-31
USR-11192,Gestión de contactos,used_5x,2025-08-23
USR-11193,Reportes financieros,used_10x,2025-12-05
USR-11193,Conciliación bancaria,activated,2025-11-14
USR-11193,Multi-moneda,used_1x,2025-11-08
USR-11194,Reportes financieros,used_10x,2025-10-28
USR-11195,Punto de venta,activated,2025-10-15
USR-11196,Gestión de contactos,used_5x,2026-01-29
USR-11196,Multi-moneda,used_5x,2026-01-25
USR-11196,Inventario,used_1x,2026-01-17
USR-11196,Punto de venta,power_user,2026-02-02
USR-11196,Reportes financieros,used_1x,2026-02-13
USR-11197,Multi-moneda,activated,2025-08-12
USR-11197,Centro de costos,used_5x,2025-07-27
USR-11197,Conciliación bancaria,power_user,2025-08-10
USR-11197,Facturación electrónica,used_5x,2025-08-29
USR-11197,Punto de venta,activated,2025-08-27
USR-11198,Reportes financieros,used_1x,2025-12-30
USR-11198,Gestión de contactos,power_user,2026-01-28
USR-11198,Cotizaciones,used_1x,2026-01-15
USR-11198,Centro de costos,used_1x,2025-12-28
USR-11198,Multi-moneda,used_1x,2026-01-10
USR-11198,Punto de venta,used_1x,2026-02-07
USR-11199,Multi-moneda,activated,2025-12-19
USR-11199,Inventario,used_5x,2026-01-09
USR-11199,Nómina,used_10x,2026-01-22
USR-11200,Conciliación bancaria,used_1x,2025-11-06
USR-11200,Punto de venta,power_user,2025-10-11
USR-11200,Reportes financieros,used_1x,2025-10-16
USR-11200,Gestión de contactos,activated,2025-11-11
USR-11201,Punto de venta,used_1x,2026-02-28
USR-11202,Facturación electrónica,used_1x,2025-11-12
USR-11202,Multi-moneda,activated,2025-11-07
USR-11202,Centro de costos,power_user,2025-10-22
USR-11203,Nómina,used_1x,2025-11-10
USR-11204,Punto de venta,used_10x,2025-10-28
USR-11204,Inventario,used_1x,2025-11-29
USR-11204,Gestión de contactos,power_user,2025-12-06
USR-11204,Nómina,used_10x,2025-12-04
USR-11204,Multi-moneda,used_1x,2025-11-06
USR-11204,Reportes financieros,power_user,2025-10-31
USR-11204,Conciliación bancaria,activated,2025-10-10
USR-11204,Centro de costos,activated,2025-11-14
USR-11204,Facturación electrónica,used_10x,2025-11-13
USR-11204,Cotizaciones,used_1x,2025-11-19
USR-11205,Centro de costos,used_5x,2026-02-06
USR-11205,Nómina,used_5x,2026-02-15
USR-11206,Reportes financieros,used_1x,2026-02-07
USR-11206,Facturación electrónica,activated,2026-02-18
USR-11206,Nómina,activated,2026-02-12
USR-11207,Gestión de contactos,activated,2025-10-22
USR-11207,Inventario,used_5x,2025-11-01
USR-11207,Facturación electrónica,activated,2025-10-30
USR-11207,Multi-moneda,used_1x,2025-09-16
USR-11207,Cotizaciones,used_5x,2025-09-20
USR-11208,Inventario,used_5x,2026-01-26
USR-11208,Facturación electrónica,activated,2025-12-14
USR-11208,Conciliación bancaria,used_10x,2025-12-22
USR-11208,Reportes financieros,used_5x,2025-12-12
